"name","datetime","temp","feelslike","dew","humidity","precip","precipprob","preciptype","snow","snowdepth","windgust","windspeed","winddir","pressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","conditions","icon","stations"
"Hà Nội, Việt Nam","2024-10-29T06:00:00","22.0","22.0","16.5","70.99","0.1","80.6","[rain]","0.0","0.0","11.2","6.1","347.0","1012.0","99.6","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Nội, Việt Nam","2024-10-29T07:00:00","22.0","22.0","16.8","72.36","0.1","80.6","[rain]","0.0","0.0","15.1","7.9","359.2","1012.0","99.0","22.8","9.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Nội, Việt Nam","2024-10-29T08:00:00","21.6","21.6","17.3","76.53","0.5","51.6","[rain]","0.0","0.0","15.8","7.6","351.8","1013.0","100.0","18.7","21.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Hà Nội, Việt Nam","2024-10-29T09:00:00","21.2","21.2","17.8","80.95","0.7","51.6","[rain]","0.0","0.0","9.4","3.6","323.4","1013.0","100.0","18.7","11.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Nội, Việt Nam","2024-10-29T10:00:00","21.5","21.5","18.1","80.99","0.4","51.6","[rain]","0.0","0.0","13.7","5.4","306.8","1013.0","100.0","23.7","18.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Hà Nội, Việt Nam","2024-10-29T11:00:00","21.8","21.8","18.1","79.51","0.0","51.6","[rain]","0.0","0.0","18.4","7.2","316.5","1013.0","100.0","24.1","33.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Hà Nội, Việt Nam","2024-10-29T12:00:00","22.0","22.0","18.4","80.04","0.0","51.6","[rain]","0.0","0.0","18.4","8.6","301.0","1011.0","100.0","24.1","38.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Hà Nội, Việt Nam","2024-10-29T13:00:00","22.3","22.3","18.8","80.58","0.1","51.6","[rain]","0.0","0.0","17.6","10.4","294.3","1011.0","99.9","24.1","48.0","0.2","0.0","10.0","Rain, Overcast","rain","null"
"Hà Nội, Việt Nam","2024-10-29T14:00:00","22.5","22.5","18.9","80.11","0.0","12.9","null","0.0","0.0","19.1","10.4","296.3","1010.0","87.7","24.1","53.0","0.2","1.0","10.0","Partially cloudy","partly-cloudy-day","null"
"Hà Nội, Việt Nam","2024-10-29T15:00:00","23.4","23.4","18.6","74.45","0.0","12.9","null","0.0","0.0","15.8","9.7","303.4","1009.0","64.3","24.1","174.0","0.6","2.0","10.0","Partially cloudy","partly-cloudy-day","null"
"Hà Nội, Việt Nam","2024-10-29T16:00:00","24.2","24.2","18.3","69.63","0.0","12.9","null","0.0","0.0","14.4","10.1","310.1","1009.0","62.3","24.1","224.0","0.8","2.0","10.0","Partially cloudy","partly-cloudy-day","null"
"Hà Nội, Việt Nam","2024-10-29T17:00:00","23.4","23.4","18.8","75.39","0.0","12.9","null","0.0","0.0","12.2","7.9","304.4","1010.0","60.2","24.1","91.0","0.3","1.0","10.0","Partially cloudy","partly-cloudy-day","null"
"Hà Nội, Việt Nam","2024-10-29T18:00:00","22.7","22.7","18.7","78.16","0.0","12.9","null","0.0","0.0","7.9","6.1","297.7","1010.0","91.8","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Hà Nội, Việt Nam","2024-10-29T19:00:00","22.6","22.6","18.5","77.66","0.0","12.9","null","0.0","0.0","6.8","6.1","296.9","1011.0","74.0","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Hà Nội, Việt Nam","2024-10-29T20:00:00","22.3","22.3","18.2","77.61","0.0","25.8","null","0.0","0.0","5.8","5.4","297.8","1012.0","13.6","24.1","0.0","0.0","0.0","10.0","Clear","clear-night","null"
"Hà Nội, Việt Nam","2024-10-29T21:00:00","22.1","22.1","18.1","78.07","0.0","25.8","null","0.0","0.0","4.3","4.3","310.8","1012.0","18.5","24.1","0.0","0.0","0.0","10.0","Clear","clear-night","null"
"Hà Nội, Việt Nam","2024-10-29T22:00:00","22.0","22.0","17.9","77.57","0.0","25.8","null","0.0","0.0","3.6","3.6","327.0","1012.0","51.4","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Hà Nội, Việt Nam","2024-10-29T23:00:00","22.0","22.0","17.9","77.57","0.0","25.8","null","0.0","0.0","5.4","5.0","336.2","1012.0","46.5","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Hà Tĩnh, Việt Nam","2024-10-29T00:00:00","20.6","20.6","20.2","97.56","2.9","100.0","[rain]","0.0","0.0","36.7","17.3","324.1","1010.0","100.0","1.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T01:00:00","20.4","20.4","20.0","97.56","2.5","100.0","[rain]","0.0","0.0","36.4","17.3","316.6","1009.0","100.0","1.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T02:00:00","20.1","20.1","19.7","97.55","2.1","100.0","[rain]","0.0","0.0","37.4","18.0","310.3","1008.0","100.0","2.8","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T03:00:00","19.8","19.8","19.4","97.55","1.9","100.0","[rain]","0.0","0.0","37.4","18.4","309.0","1008.0","100.0","3.4","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T04:00:00","19.5","19.5","19.0","96.93","1.8","100.0","[rain]","0.0","0.0","38.2","18.7","309.2","1008.0","100.0","3.0","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T05:00:00","19.4","19.4","19.0","97.54","1.8","100.0","[rain]","0.0","0.0","37.1","18.4","310.0","1009.0","100.0","2.2","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T06:00:00","19.4","19.4","19.0","97.54","1.8","100.0","[rain]","0.0","0.0","36.0","17.3","309.5","1009.0","100.0","2.0","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T07:00:00","19.7","19.7","19.3","97.54","1.2","100.0","[rain]","0.0","0.0","37.4","18.0","311.4","1010.0","100.0","3.5","2.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T08:00:00","20.0","20.0","19.6","97.55","6.3","100.0","[rain]","0.0","0.0","38.9","18.4","320.9","1010.0","100.0","1.2","7.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T09:00:00","20.1","20.1","19.5","96.35","4.2","100.0","[rain]","0.0","0.0","40.0","19.8","324.1","1011.0","100.0","3.5","7.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T10:00:00","20.0","20.0","19.4","96.34","2.0","100.0","[rain]","0.0","0.0","40.7","19.1","322.0","1011.0","100.0","5.7","17.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T11:00:00","20.0","20.0","19.4","96.34","0.6","100.0","[rain]","0.0","0.0","40.0","19.1","320.3","1010.0","100.0","4.6","27.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T12:00:00","20.1","20.1","19.6","96.95","0.8","100.0","[rain]","0.0","0.0","39.6","18.0","321.0","1010.0","100.0","1.9","39.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T13:00:00","20.3","20.3","19.8","96.95","1.0","100.0","[rain]","0.0","0.0","37.8","18.7","320.6","1009.0","100.0","2.4","39.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T14:00:00","20.3","20.3","19.7","96.35","1.0","90.3","[rain]","0.0","0.0","37.1","17.3","326.0","1008.0","100.0","3.6","19.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T15:00:00","20.5","20.5","19.8","95.76","0.7","90.3","[rain]","0.0","0.0","36.0","17.6","331.4","1008.0","100.0","6.6","19.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T16:00:00","20.7","20.7","19.8","94.59","0.3","90.3","[rain]","0.0","0.0","35.3","17.6","330.7","1008.0","100.0","21.5","15.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T17:00:00","20.6","20.6","19.9","95.77","0.5","90.3","[rain]","0.0","0.0","34.2","16.2","329.0","1009.0","100.0","15.3","6.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T18:00:00","20.7","20.7","20.0","95.77","0.9","90.3","[rain]","0.0","0.0","33.8","15.5","327.3","1010.0","100.0","15.2","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T19:00:00","21.1","21.1","20.3","95.19","0.9","90.3","[rain]","0.0","0.0","34.2","15.8","332.4","1010.0","100.0","13.3","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T20:00:00","21.3","21.3","20.7","96.38","1.8","93.5","[rain]","0.0","0.0","36.0","16.9","333.9","1011.0","100.0","5.9","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T21:00:00","21.5","21.5","20.6","94.62","1.0","93.5","[rain]","0.0","0.0","35.6","17.3","331.8","1011.0","100.0","7.8","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T22:00:00","21.2","21.2","20.3","94.61","0.7","93.5","[rain]","0.0","0.0","36.0","17.3","325.0","1011.0","100.0","20.8","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hà Tĩnh, Việt Nam","2024-10-29T23:00:00","20.9","20.9","20.0","94.6","0.5","93.5","[rain]","0.0","0.0","34.9","15.8","313.5","1010.0","100.0","19.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T00:00:00","20.9","20.9","16.3","74.98","0.1","77.4","[rain]","0.0","0.0","32.0","14.8","348.7","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T01:00:00","20.9","20.9","16.5","75.94","0.2","77.4","[rain]","0.0","0.0","27.7","12.2","336.9","1011.0","100.0","21.4","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T02:00:00","20.7","20.7","16.6","77.37","0.6","90.3","[rain]","0.0","0.0","28.8","11.5","327.2","1010.0","100.0","20.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T03:00:00","21.1","21.1","16.0","72.66","0.6","90.3","[rain]","0.0","0.0","31.7","12.6","338.3","1010.0","96.4","22.2","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T04:00:00","21.0","21.0","16.1","73.57","0.5","90.3","[rain]","0.0","0.0","30.6","12.2","357.8","1010.0","100.0","14.9","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T05:00:00","20.1","20.1","16.5","79.78","1.5","90.3","[rain]","0.0","0.0","29.5","9.7","347.3","1011.0","100.0","5.9","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T06:00:00","19.3","19.3","16.9","86.0","2.8","90.3","[rain]","0.0","0.0","34.2","15.8","318.4","1011.0","100.0","7.5","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T07:00:00","19.9","19.9","16.7","81.81","1.1","90.3","[rain]","0.0","0.0","35.3","18.0","324.5","1012.0","100.0","20.1","1.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T08:00:00","20.7","20.7","16.3","75.91","0.3","51.6","[rain]","0.0","0.0","31.3","16.2","339.0","1012.0","100.0","24.1","6.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T09:00:00","20.5","20.5","16.3","76.85","0.0","51.6","[rain]","0.0","0.0","32.4","18.7","343.2","1013.0","100.0","24.1","15.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T10:00:00","20.4","20.4","16.7","79.32","0.0","51.6","[rain]","0.0","0.0","33.1","19.4","334.8","1013.0","100.0","24.1","71.0","0.3","1.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T11:00:00","20.7","20.7","16.8","78.36","0.0","51.6","[rain]","0.0","0.0","30.2","18.7","330.9","1012.0","97.7","24.1","86.0","0.3","1.0","10.0","Rain, Overcast","rain","null"
"Hải Dương, Việt Nam","2024-10-29T12:00:00","21.2","21.2","16.7","75.51","0.0","51.6","[rain]","0.0","0.0","27.4","18.0","325.0","1011.0","76.8","24.1","143.0","0.5","1.0","10.0","Rain, Partially cloudy","rain","null"
"Hải Dương, Việt Nam","2024-10-29T13:00:00","23.7","23.7","17.0","66.11","0.0","51.6","[rain]","0.0","0.0","26.6","20.2","327.7","1010.0","82.2","24.1","548.0","2.0","5.0","10.0","Rain, Partially cloudy","rain","null"
"Hải Dương, Việt Nam","2024-10-29T14:00:00","25.1","25.1","16.9","60.4","0.0","25.8","null","0.0","0.0","24.5","19.1","332.3","1009.0","97.7","24.1","448.0","1.6","4.0","10.0","Overcast","cloudy","null"
"Hải Dương, Việt Nam","2024-10-29T15:00:00","25.3","25.3","17.4","61.61","0.0","25.8","null","0.0","0.0","23.0","15.1","323.4","1009.0","90.8","24.1","184.0","0.7","2.0","10.0","Overcast","cloudy","null"
"Hải Dương, Việt Nam","2024-10-29T16:00:00","26.1","26.1","17.6","59.5","0.0","25.8","null","0.0","0.0","21.2","13.7","347.3","1009.0","94.0","24.1","213.0","0.8","2.0","10.0","Overcast","cloudy","null"
"Hải Dương, Việt Nam","2024-10-29T17:00:00","24.6","24.6","18.1","67.13","0.0","25.8","null","0.0","0.0","11.9","8.3","22.9","1010.0","91.1","24.1","98.0","0.4","1.0","10.0","Overcast","cloudy","null"
"Hải Dương, Việt Nam","2024-10-29T18:00:00","23.0","23.0","17.9","72.99","0.0","25.8","null","0.0","0.0","7.2","5.4","80.9","1010.0","66.2","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Hải Dương, Việt Nam","2024-10-29T19:00:00","22.2","22.2","18.1","77.6","0.0","25.8","null","0.0","0.0","9.4","7.2","128.9","1011.0","11.1","24.1","0.0","0.0","0.0","10.0","Clear","clear-night","null"
"Hải Dương, Việt Nam","2024-10-29T20:00:00","21.9","21.9","18.2","79.53","0.0","35.5","null","0.0","0.0","5.8","5.8","131.0","1012.0","20.6","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Hải Dương, Việt Nam","2024-10-29T21:00:00","22.0","22.0","18.2","79.04","0.0","35.5","null","0.0","0.0","2.5","2.5","141.2","1012.0","43.0","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Hải Dương, Việt Nam","2024-10-29T22:00:00","22.0","22.0","18.2","79.04","0.0","35.5","null","0.0","0.0","2.9","2.9","273.9","1012.0","52.3","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Hải Dương, Việt Nam","2024-10-29T23:00:00","21.9","21.9","18.2","79.53","0.0","35.5","null","0.0","0.0","6.5","6.5","290.4","1012.0","99.4","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Hải Phòng, Việt Nam","2024-10-29T00:00:00","19.3","19.3","17.9","91.61","1.7","77.4","[rain]","0.0","0.0","11.9","7.9","342.5","1011.0","100.0","9.8","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T01:00:00","19.3","19.3","18.0","92.19","0.9","77.4","[rain]","0.0","0.0","15.1","10.1","335.0","1010.0","100.0","20.2","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T02:00:00","19.3","19.3","17.9","91.61","0.1","90.3","[rain]","0.0","0.0","16.9","10.8","326.2","1010.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T03:00:00","19.4","19.4","18.0","91.62","0.2","90.3","[rain]","0.0","0.0","22.0","13.7","326.0","1010.0","100.0","19.3","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T04:00:00","19.4","19.4","17.9","91.04","0.3","90.3","[rain]","0.0","0.0","25.2","16.2","324.6","1010.0","99.1","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T05:00:00","19.5","19.5","17.9","90.48","0.0","90.3","[rain]","0.0","0.0","23.8","14.4","327.5","1010.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T06:00:00","19.8","19.8","18.0","89.37","0.1","90.3","[rain]","0.0","0.0","21.2","13.3","328.3","1011.0","100.0","20.3","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T07:00:00","20.0","20.0","17.8","87.16","0.1","90.3","[rain]","0.0","0.0","16.9","10.4","328.6","1011.0","100.0","24.1","5.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T08:00:00","20.8","20.8","17.8","82.96","0.3","51.6","[rain]","0.0","0.0","13.3","9.7","325.7","1012.0","97.7","19.9","50.0","0.2","1.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T09:00:00","21.4","21.4","17.7","79.46","0.1","51.6","[rain]","0.0","0.0","13.3","10.1","325.4","1012.0","94.9","24.1","91.0","0.3","1.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T10:00:00","23.5","23.5","17.6","69.49","0.0","51.6","[rain]","0.0","0.0","13.3","9.0","353.3","1012.0","99.6","24.1","310.0","1.1","3.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T11:00:00","23.8","23.8","18.0","69.99","0.0","51.6","[rain]","0.0","0.0","14.0","8.3","352.1","1011.0","99.2","24.1","151.0","0.5","2.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T12:00:00","24.2","24.2","18.1","68.76","0.0","51.6","[rain]","0.0","0.0","8.3","3.6","347.5","1010.0","100.0","24.1","115.0","0.4","1.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T13:00:00","24.1","24.1","18.5","70.93","0.0","51.6","[rain]","0.0","0.0","5.0","3.6","122.7","1010.0","100.0","24.1","122.0","0.4","1.0","10.0","Rain, Overcast","rain","null"
"Hải Phòng, Việt Nam","2024-10-29T14:00:00","23.8","23.8","18.4","71.77","0.0","25.8","null","0.0","0.0","6.8","5.0","112.0","1009.0","100.0","24.1","79.0","0.3","1.0","10.0","Overcast","cloudy","null"
"Hải Phòng, Việt Nam","2024-10-29T15:00:00","23.5","23.5","18.4","73.08","0.0","25.8","null","0.0","0.0","9.0","7.2","78.3","1009.0","100.0","24.1","57.0","0.2","1.0","10.0","Overcast","cloudy","null"
"Hải Phòng, Việt Nam","2024-10-29T16:00:00","23.8","23.8","18.4","71.77","0.0","25.8","null","0.0","0.0","13.7","9.4","79.5","1009.0","100.0","24.1","118.0","0.4","1.0","10.0","Overcast","cloudy","null"
"Hải Phòng, Việt Nam","2024-10-29T17:00:00","23.7","23.7","18.7","73.57","0.0","25.8","null","0.0","0.0","13.7","9.0","71.1","1010.0","98.9","24.1","42.0","0.2","0.0","10.0","Overcast","cloudy","null"
"Hải Phòng, Việt Nam","2024-10-29T18:00:00","23.3","23.3","19.0","76.8","0.0","25.8","null","0.0","0.0","15.1","11.2","66.9","1010.0","100.0","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Hải Phòng, Việt Nam","2024-10-29T19:00:00","23.4","23.4","19.3","77.77","0.0","25.8","null","0.0","0.0","17.6","12.2","62.7","1011.0","98.7","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Hải Phòng, Việt Nam","2024-10-29T20:00:00","23.5","23.5","19.2","76.83","0.0","35.5","null","0.0","0.0","20.2","13.3","57.1","1011.0","95.5","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Hải Phòng, Việt Nam","2024-10-29T21:00:00","23.4","23.4","19.1","76.81","0.0","35.5","null","0.0","0.0","19.1","12.6","54.5","1012.0","100.0","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Hải Phòng, Việt Nam","2024-10-29T22:00:00","23.2","23.2","18.9","76.78","0.0","35.5","null","0.0","0.0","15.8","11.2","36.5","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Hải Phòng, Việt Nam","2024-10-29T23:00:00","23.0","23.0","18.6","76.27","0.0","35.5","null","0.0","0.0","11.9","9.0","11.6","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Hòa Bình, Việt Nam","2024-10-29T00:00:00","21.9","21.9","15.8","68.31","0.0","19.4","null","0.0","0.0","3.2","1.4","163.6","1012.0","100.0","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Hòa Bình, Việt Nam","2024-10-29T01:00:00","21.7","21.7","15.8","69.15","0.0","19.4","null","0.0","0.0","3.2","1.4","172.7","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Hòa Bình, Việt Nam","2024-10-29T02:00:00","21.6","21.6","15.8","69.57","0.0","67.7","[rain]","0.0","0.0","3.2","1.4","90.5","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hòa Bình, Việt Nam","2024-10-29T03:00:00","21.4","21.4","15.8","70.43","0.0","67.7","[rain]","0.0","0.0","2.2","1.8","299.9","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hòa Bình, Việt Nam","2024-10-29T04:00:00","21.5","21.5","15.8","70.0","0.0","67.7","[rain]","0.0","0.0","5.4","5.0","305.4","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hòa Bình, Việt Nam","2024-10-29T05:00:00","21.4","21.4","16.1","71.79","0.0","67.7","[rain]","0.0","0.0","6.5","5.8","308.3","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hòa Bình, Việt Nam","2024-10-29T06:00:00","21.4","21.4","16.6","74.11","0.1","67.7","[rain]","0.0","0.0","5.0","4.3","317.2","1012.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Hòa Bình, Việt Nam","2024-10-29T07:00:00","21.3","21.3","17.4","78.45","0.0","67.7","[rain]","0.0","0.0","5.8","5.4","326.1","1013.0","98.5","24.1","6.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
